Date,Open,High,Low,Close,Volume,Turnover
2009-04-02,,,,1000.0,,
2009-04-06,,,,1028.3,,
2009-04-08,,,,1082.76,,
2009-04-09,,,,1082.15,,
2009-04-13,,,,1108.0,,
2009-04-15,,,,1174.43,,
2009-04-16,,,,1097.07,,
2009-04-17,,,,1106.7,,
2009-04-20,,,,1101.73,,
2009-04-21,,,,1093.94,,
2009-04-22,,,,1071.11,,
2009-04-23,,,,1131.11,,
2009-04-24,,,,1168.72,,
2009-04-27,,,,1161.34,,
2009-04-28,,,,1089.2,,
2009-04-29,,,,1161.42,,
2009-05-04,,,,1281.71,,
2009-05-05,,,,1287.16,,
2009-05-06,,,,1261.19,,
2009-05-07,,,,1302.1,,
2009-05-08,,,,1257.37,,
2009-05-11,,,,1211.41,,
2009-05-12,,,,1297.55,,
2009-05-13,,,,1265.14,,
2009-05-14,,,,1235.96,,
2009-05-15,,,,1289.67,,
2009-05-18,,,,1747.22,,
2009-05-19,,,,1743.3,,
2009-05-20,,,,1704.29,,
2009-05-21,,,,1656.77,,
2009-05-22,,,,1678.4,,
2009-05-25,,,,1677.41,,
2009-05-26,,,,1581.64,,
2009-05-27,,,,1703.98,,
2009-05-28,,,,1752.51,,
2009-05-29,,,,1842.77,,
2009-06-01,,,,1909.45,,
2009-06-02,,,,1905.38,,
2009-06-03,,,,1909.82,,
2009-06-04,,,,1945.04,,
2009-06-05,,,,1957.03,,
2009-06-08,,,,1822.56,,
2009-06-09,,,,1922.02,,
2009-06-10,,,,2009.97,,
2009-06-11,,,,1994.66,,
2009-06-12,,,,1947.79,,
2009-06-15,,,,1863.12,,
2009-06-16,,,,1891.07,,
2009-06-17,,,,1755.6,,
2009-06-18,,,,1671.06,,
2009-06-19,,,,1719.86,,
2009-06-22,,,,1657.03,,
2009-06-23,,,,1666.1,,
2009-06-24,,,,1702.02,,
2009-06-25,,,,1661.36,,
2009-06-26,,,,1765.93,,
2009-06-29,,,,1777.95,,
2009-06-30,,,,1696.94,,
2009-07-01,,,,1736.18,,
2009-07-02,,,,1742.39,,
2009-07-03,,,,1802.72,,
2009-07-06,,,,1591.58,,
2009-07-07,,,,1619.31,,
2009-07-08,,,,1524.19,,
2009-07-09,,,,1525.6,,
2009-07-10,,,,1467.87,,
2009-07-13,,,,1445.62,,
2009-07-14,,,,1545.43,,
2009-07-15,,,,1637.09,,
2009-07-16,,,,1635.33,,
2009-07-17,,,,1746.16,,
2009-07-20,,,,1847.4,,
2009-07-21,,,,1820.04,,
2009-07-22,,,,1762.71,,
2009-07-23,,,,1862.62,,
2009-07-24,,,,1899.36,,
2009-07-27,,,,1902.02,,
2009-07-28,,,,1895.03,,
2009-07-29,,,,1852.86,,
2009-07-30,,,,1900.28,,
2009-07-31,,,,1954.17,,
2009-08-03,,,,2016.86,,
2009-08-04,,,,1990.25,,
2009-08-05,,,,2001.7,,
2009-08-06,,,,1908.91,,
2009-08-07,,,,1822.16,,
2009-08-10,,,,1786.07,,
2009-08-11,,,,1813.06,,
2009-08-12,,,,1801.69,,
2009-08-13,,,,1920.79,,
2009-08-14,,,,1899.85,,
2009-08-17,,,,1740.22,,
2009-08-18,,,,1796.4,,
2009-08-19,,,,1744.04,,
2009-08-20,,,,1791.01,,
2009-08-21,,,,1851.48,,
2009-08-24,,,,1944.46,,
2009-08-25,,,,1958.17,,
2009-08-26,,,,1976.09,,
2009-08-27,,,,1982.17,,
2009-08-28,,,,2019.4,,
2009-08-31,,,,1958.93,,
2009-09-01,,,,1927.9,,
2009-09-02,,,,1913.59,,
2009-09-03,,,,1901.16,,
2009-09-04,,,,1972.91,,
2009-09-07,,,,2058.77,,
2009-09-08,,,,2077.87,,
2009-09-09,,,,2085.49,,
2009-09-10,,,,2089.79,,
2009-09-11,,,,2098.44,,
2009-09-14,,,,2079.8,,
2009-09-15,,,,2151.88,,
2009-09-16,,,,2210.05,,
2009-09-17,,,,2216.25,,
2009-09-18,,,,2225.45,,
2009-09-22,,,,2264.17,,
2009-09-23,,,,2218.68,,
2009-09-24,,,,2233.32,,
2009-09-25,,,,2208.45,,
2009-09-29,,,,2250.33,,
2009-09-30,,,,2319.45,,
2009-10-01,,,,2318.76,,
2009-10-05,,,,2245.59,,
2009-10-06,,,,2267.2,,
2009-10-07,,,,2229.48,,
2009-10-08,,,,2244.07,,
2009-10-09,,,,2192.72,,
2009-10-12,,,,2288.72,,
2009-10-14,,,,2346.25,,
2009-10-15,,,,2337.48,,
2009-10-16,,,,2367.75,,
2009-10-17,,,,2367.24,,
2009-10-20,,,,2341.48,,
2009-10-21,,,,2294.76,,
2009-10-22,,,,2226.6,,
2009-10-23,,,,2233.99,,
2009-10-26,,,,2210.01,,
2009-10-27,,,,2099.4,,
2009-10-28,,,,2081.43,,
2009-10-29,,,,2016.05,,
2009-10-30,,,,1982.91,,
2009-11-03,,,,1858.25,,
2009-11-04,,,,1977.73,,
2009-11-05,,,,2023.55,,
2009-11-06,,,,2049.38,,
2009-11-09,,,,2136.23,,
2009-11-10,,,,2121.49,,
2009-11-11,,,,2227.57,,
2009-11-12,,,,2181.72,,
2009-11-13,,,,2222.32,,
2009-11-16,,,,2274.37,,
2009-11-17,,,,2277.96,,
2009-11-18,,,,2270.98,,
2009-11-19,,,,2211.75,,
2009-11-20,,,,2267.82,,
2009-11-23,,,,2313.19,,
2009-11-24,,,,2301.23,,
2009-11-25,,,,2316.95,,
2009-11-26,,,,2223.68,,
2009-11-27,,,,2166.81,,
2009-11-30,,,,2246.04,,
2009-12-01,,,,2325.58,,
2009-12-02,,,,2326.54,,
2009-12-03,,,,2334.04,,
