Date,Open,High,Low,Close,Volume,Turnover
2001-01-01,,,,1000.0,,
2001-01-02,,,,1035.76,,
2001-01-03,,,,1063.91,,
2001-01-04,,,,1057.2,,
2001-01-05,,,,1058.76,,
2001-01-08,,,,1050.88,,
2001-01-09,,,,1044.28,,
2001-01-10,,,,1032.77,,
2001-01-11,,,,1036.05,,
2001-01-12,,,,1055.55,,
2001-01-15,,,,1076.79,,
2001-01-16,,,,1090.31,,
2001-01-17,,,,1080.5,,
2001-01-18,,,,1093.21,,
2001-01-19,,,,1105.67,,
2001-01-22,,,,1130.37,,
2001-01-23,,,,1134.27,,
2001-01-24,,,,1144.02,,
2001-01-25,,,,1169.8,,
2001-01-29,,,,1126.46,,
2001-01-30,,,,1151.97,,
2001-01-31,,,,1150.3,,
2001-02-01,,,,1155.72,,
2001-02-02,,,,1198.25,,
2001-02-05,,,,1238.04,,
2001-02-06,,,,1235.16,,
2001-02-07,,,,1241.87,,
2001-02-08,,,,1251.84,,
2001-02-09,,,,1256.02,,
2001-02-12,,,,1280.38,,
2001-02-13,,,,1281.53,,
2001-02-14,,,,1284.16,,
2001-02-15,,,,1296.8,,
2001-02-16,,,,1268.83,,
2001-02-19,,,,1263.11,,
2001-02-20,,,,1264.32,,
2001-02-21,,,,1252.6,,
2001-02-22,,,,1253.63,,
2001-02-23,,,,1222.14,,
2001-02-26,,,,1211.75,,
2001-02-27,,,,1204.15,,
2001-02-28,,,,1225.3,,
2001-03-01,,,,1273.5,,
2001-03-02,,,,1255.94,,
2001-03-05,,,,1215.54,,
2001-03-07,,,,1230.28,,
2001-03-08,,,,1230.76,,
2001-03-09,,,,1205.47,,
2001-03-12,,,,1175.26,,
2001-03-13,,,,1110.04,,
2001-03-14,,,,1118.42,,
2001-03-15,,,,1129.11,,
2001-03-16,,,,1107.51,,
2001-03-19,,,,1110.63,,
2001-03-20,,,,1101.37,,
2001-03-21,,,,1152.87,,
2001-03-22,,,,1131.3,,
2001-03-23,,,,1094.15,,
2001-03-26,,,,1097.23,,
2001-03-27,,,,1120.67,,
2001-03-28,,,,1155.79,,
2001-03-29,,,,1156.42,,
2001-03-30,,,,1135.41,,
2001-04-02,,,,1110.75,,
2001-04-03,,,,1123.49,,
2001-04-04,,,,1123.61,,
2001-04-06,,,,1119.68,,
2001-04-09,,,,1094.43,,
2001-04-10,,,,1056.01,,
2001-04-11,,,,1048.11,,
2001-04-12,,,,1002.24,,
2001-04-16,,,,1030.49,,
2001-04-17,,,,1054.99,,
2001-04-18,,,,1092.6,,
2001-04-19,,,,1135.21,,
2001-04-20,,,,1122.89,,
2001-04-23,,,,1124.86,,
2001-04-24,,,,1118.42,,
2001-04-25,,,,1140.29,,
2001-04-26,,,,1121.6,,
2001-04-27,,,,1091.43,,
2001-04-30,,,,1096.73,,
2001-05-02,,,,1102.58,,
2001-05-03,,,,1107.26,,
2001-05-04,,,,1105.09,,
2001-05-07,,,,1102.06,,
2001-05-08,,,,1114.18,,
2001-05-09,,,,1115.41,,
2001-05-10,,,,1117.74,,
2001-05-11,,,,1115.4,,
2001-05-14,,,,1116.92,,
2001-05-15,,,,1130.78,,
2001-05-16,,,,1128.36,,
2001-05-17,,,,1162.88,,
2001-05-18,,,,1169.15,,
2001-05-21,,,,1175.74,,
2001-05-22,,,,1172.17,,
2001-05-23,,,,1176.46,,
2001-05-24,,,,1190.37,,
2001-05-25,,,,1177.46,,
2001-05-28,,,,1193.94,,
2001-05-29,,,,1213.83,,
2001-05-30,,,,1191.03,,
2001-05-31,,,,1196.24,,
2001-06-01,,,,1189.46,,
2001-06-04,,,,1165.58,,
2001-06-05,,,,1163.98,,
2001-06-06,,,,1165.84,,
