Date,Open,High,Low,Close,Volume,Turnover
2011-01-03,,,,1000.0,,
2011-01-04,,,,995.44,,
2011-01-05,,,,996.4,,
2011-01-06,,,,992.43,,
2011-01-07,,,,989.87,,
2011-01-08,,,,990.09,,
2011-01-09,,,,990.31,,
2011-01-10,,,,988.9,,
2011-01-11,,,,988.89,,
2011-01-12,,,,991.2,,
2011-01-13,,,,993.45,,
2011-01-14,,,,990.61,,
2011-01-15,,,,990.83,,
2011-01-16,,,,991.05,,
2011-01-17,,,,989.13,,
2011-01-18,,,,989.47,,
2011-01-19,,,,989.87,,
2011-01-20,,,,992.49,,
2011-01-21,,,,990.43,,
2011-01-22,,,,990.65,,
2011-01-23,,,,990.87,,
2011-01-24,,,,990.12,,
2011-01-25,,,,993.67,,
2011-01-26,,,,993.89,,
2011-01-27,,,,994.89,,
2011-01-28,,,,995.65,,
2011-01-29,,,,995.87,,
2011-01-30,,,,995.87,,
2011-01-31,,,,995.47,,
2011-02-01,,,,995.47,,
2011-02-02,,,,996.34,,
2011-02-03,,,,995.36,,
2011-02-04,,,,992.64,,
2011-02-05,,,,992.86,,
2011-02-06,,,,993.09,,
2011-02-07,,,,992.56,,
2011-02-08,,,,994.05,,
2011-02-09,,,,995.48,,
2011-02-10,,,,997.13,,
2011-02-11,,,,997.22,,
2011-02-12,,,,997.44,,
2011-02-13,,,,997.67,,
2011-02-14,,,,1000.14,,
2011-02-15,,,,1000.46,,
2011-02-16,,,,1000.68,,
2011-02-17,,,,1002.28,,
2011-02-18,,,,1001.82,,
2011-02-19,,,,1002.05,,
2011-02-20,,,,1002.27,,
2011-02-21,,,,1005.22,,
2011-02-22,,,,1006.83,,
2011-02-23,,,,1006.52,,
2011-02-24,,,,1004.97,,
2011-02-25,,,,1005.16,,
2011-02-26,,,,1005.38,,
2011-02-27,,,,1005.61,,
2011-02-28,,,,1009.91,,
2011-03-01,,,,1010.68,,
2011-03-02,,,,1010.9,,
2011-03-03,,,,1014.8,,
2011-03-04,,,,1013.66,,
2011-03-05,,,,1013.88,,
2011-03-06,,,,1014.1,,
2011-03-07,,,,1012.57,,
2011-03-08,,,,1015.03,,
2011-03-09,,,,1014.51,,
2011-03-10,,,,1015.65,,
2011-03-11,,,,1015.49,,
2011-03-12,,,,1015.72,,
2011-03-13,,,,1015.94,,
2011-03-14,,,,1013.32,,
2011-03-15,,,,1014.76,,
2011-03-16,,,,1014.83,,
2011-03-17,,,,1014.29,,
2011-03-18,,,,1013.22,,
2011-03-19,,,,1013.45,,
2011-03-20,,,,1013.67,,
2011-03-21,,,,1012.87,,
2011-03-22,,,,1013.47,,
2011-03-23,,,,1014.82,,
2011-03-24,,,,1015.95,,
2011-03-25,,,,1018.84,,
2011-03-26,,,,1019.07,,
2011-03-27,,,,1019.29,,
2011-03-28,,,,1020.07,,
2011-03-29,,,,1018.26,,
2011-03-30,,,,1016.62,,
2011-03-31,,,,1017.11,,
2011-04-01,,,,1017.33,,
2011-04-02,,,,1017.56,,
2011-04-03,,,,1017.78,,
2011-04-04,,,,1018.0,,
2011-04-05,,,,1019.95,,
2011-04-06,,,,1019.62,,
2011-04-07,,,,1020.92,,
2011-04-08,,,,1017.86,,
2011-04-09,,,,1018.09,,
2011-04-10,,,,1018.31,,
2011-04-11,,,,1015.15,,
2011-04-12,,,,1015.38,,
2011-04-13,,,,1014.78,,
2011-04-14,,,,1015.01,,
2011-04-15,,,,1012.14,,
2011-04-16,,,,1012.37,,
2011-04-17,,,,1012.59,,
2011-04-18,,,,1013.72,,
2011-04-19,,,,1014.64,,
2011-04-20,,,,1013.2,,
2011-04-21,,,,1013.9,,
2011-04-22,,,,1014.13,,
2011-04-23,,,,1014.36,,
2011-04-24,,,,1014.58,,
2011-04-25,,,,1011.81,,
2011-04-26,,,,1012.64,,
2011-04-27,,,,1012.38,,
2011-04-28,,,,1011.96,,
2011-04-29,,,,1010.26,,
2011-04-30,,,,1010.49,,
2011-05-01,,,,1010.72,,
2011-05-02,,,,1010.4,,
2011-05-03,,,,1005.11,,
2011-05-04,,,,1000.79,,
2011-05-05,,,,1001.83,,
2011-05-06,,,,1007.41,,
2011-05-07,,,,1007.64,,
2011-05-08,,,,1007.87,,
2011-05-09,,,,1002.97,,
2011-05-10,,,,1002.87,,
2011-05-11,,,,1002.86,,
2011-05-12,,,,1008.76,,
2011-05-13,,,,1004.96,,
2011-05-14,,,,1005.19,,
2011-05-15,,,,1005.42,,
2011-05-16,,,,1004.45,,
2011-05-17,,,,1004.68,,
2011-05-18,,,,1003.99,,
2011-05-19,,,,1002.62,,
2011-05-20,,,,1001.54,,
2011-05-21,,,,1001.77,,
2011-05-22,,,,1002.0,,
2011-05-23,,,,1004.38,,
2011-05-24,,,,1003.18,,
2011-05-25,,,,1003.55,,
2011-05-26,,,,1001.79,,
2011-05-27,,,,998.25,,
2011-05-28,,,,998.48,,
2011-05-29,,,,998.71,,
2011-05-30,,,,999.94,,
2011-05-31,,,,1001.79,,
2011-06-01,,,,1006.66,,
2011-06-02,,,,1010.02,,
2011-06-03,,,,1011.71,,
2011-06-04,,,,1011.94,,
2011-06-05,,,,1012.17,,
2011-06-06,,,,1013.65,,
2011-06-07,,,,1012.17,,
2011-06-08,,,,1014.97,,
2011-07-10,,,,1014.64,,
2011-07-11,,,,1016.98,,
2011-07-12,,,,1020.44,,
2011-07-13,,,,1018.96,,
2011-07-14,,,,1023.19,,
2011-07-15,,,,1021.39,,
2011-07-16,,,,1021.63,,
2011-07-17,,,,1021.86,,
2011-07-18,,,,1023.66,,
2011-07-19,,,,1023.35,,
2011-07-20,,,,1022.32,,
2011-07-21,,,,1022.8,,
2011-07-22,,,,1020.05,,
2011-07-23,,,,1020.29,,
2011-07-24,,,,1020.52,,
2011-07-25,,,,1022.1,,
2011-07-26,,,,1012.98,,
2011-07-27,,,,1012.53,,
2011-07-28,,,,1012.06,,
2011-07-29,,,,1012.97,,
2011-07-30,,,,1012.97,,
2011-07-31,,,,1013.2,,
2011-08-01,,,,1013.08,,
2011-08-02,,,,1014.9,,
2011-08-03,,,,1015.88,,
2011-08-04,,,,1017.3,,
2011-08-05,,,,1023.89,,
2011-08-06,,,,1024.12,,
2011-08-07,,,,1024.35,,
2011-08-08,,,,1028.11,,
2011-08-09,,,,1030.09,,
2011-08-10,,,,1032.67,,
2011-08-11,,,,1031.84,,
2011-08-12,,,,1025.75,,
2011-08-13,,,,1025.98,,
2011-08-14,,,,1026.22,,
2011-08-15,,,,1026.45,,
2011-08-16,,,,1027.46,,
2011-08-17,,,,1025.81,,
2011-08-18,,,,1030.13,,
2011-08-19,,,,1030.37,,
2011-08-20,,,,1030.6,,
2011-08-21,,,,1030.83,,
2011-08-22,,,,1030.61,,
2011-08-23,,,,1031.38,,
2011-08-24,,,,1034.48,,
2011-08-25,,,,1032.78,,
2011-08-26,,,,1029.48,,
2011-08-27,,,,1029.71,,
2011-08-28,,,,1029.94,,
2011-08-29,,,,1028.24,,
2011-08-30,,,,1028.9,,
2011-08-31,,,,1029.14,,
2011-09-01,,,,1029.37,,
2011-09-02,,,,1027.8,,
2011-09-03,,,,1028.03,,
2011-09-04,,,,1028.27,,
2011-09-05,,,,1032.57,,
2011-09-06,,,,1031.54,,
2011-09-07,,,,1031.46,,
2011-09-08,,,,1032.49,,
2011-09-09,,,,1031.69,,
2011-09-10,,,,1031.92,,
2011-09-11,,,,1032.16,,
2011-09-12,,,,1033.66,,
2011-09-13,,,,1032.1,,
2011-09-14,,,,1031.09,,
2011-09-15,,,,1032.34,,
2011-09-16,,,,1030.68,,
2011-09-17,,,,1030.91,,
2011-09-18,,,,1031.15,,
2011-09-19,,,,1033.67,,
2011-09-20,,,,1033.08,,
2011-09-21,,,,1034.02,,
2011-09-22,,,,1036.2,,
2011-09-23,,,,1036.29,,
2011-09-24,,,,1036.52,,
2011-09-25,,,,1036.76,,
2011-09-26,,,,1036.45,,
2011-09-27,,,,1036.18,,
2011-09-28,,,,1035.4,,
2011-09-29,,,,1029.65,,
2011-09-30,,,,1029.89,,
2011-10-01,,,,1030.12,,
