Date,Open,High,Low,Close,Volume,Turnover
2011-01-03,,,,1000.0,,
2011-01-04,,,,999.07,,
2011-01-05,,,,999.79,,
2011-01-06,,,,995.69,,
2011-01-07,,,,992.69,,
2011-01-08,,,,992.91,,
2011-01-09,,,,993.13,,
2011-01-10,,,,991.69,,
2011-01-11,,,,990.73,,
2011-01-12,,,,992.24,,
2011-01-13,,,,995.33,,
2011-01-14,,,,991.89,,
2011-01-15,,,,992.11,,
2011-01-16,,,,992.33,,
2011-01-17,,,,990.88,,
2011-01-18,,,,990.73,,
2011-01-19,,,,990.98,,
2011-01-20,,,,992.24,,
2011-01-21,,,,990.92,,
2011-01-22,,,,991.14,,
2011-01-23,,,,991.37,,
2011-01-24,,,,990.93,,
2011-01-25,,,,993.7,,
2011-01-26,,,,993.92,,
2011-01-27,,,,994.64,,
2011-01-28,,,,995.17,,
2011-01-29,,,,995.4,,
2011-01-30,,,,995.4,,
2011-01-31,,,,994.89,,
2011-02-01,,,,994.39,,
2011-02-02,,,,994.92,,
2011-02-03,,,,994.48,,
2011-02-04,,,,992.96,,
2011-02-05,,,,993.18,,
2011-02-06,,,,993.4,,
2011-02-07,,,,992.99,,
2011-02-08,,,,994.49,,
2011-02-09,,,,995.5,,
2011-02-10,,,,996.71,,
2011-02-11,,,,996.6,,
2011-02-12,,,,996.82,,
2011-02-13,,,,997.04,,
2011-02-14,,,,998.97,,
2011-02-15,,,,999.31,,
2011-02-16,,,,999.53,,
2011-02-17,,,,1000.68,,
2011-02-18,,,,1000.21,,
2011-02-19,,,,1000.43,,
2011-02-20,,,,1000.65,,
2011-02-21,,,,1002.93,,
2011-02-22,,,,1004.18,,
2011-02-23,,,,1003.66,,
2011-02-24,,,,1002.83,,
2011-02-25,,,,1002.97,,
2011-02-26,,,,1003.19,,
2011-02-27,,,,1003.42,,
2011-02-28,,,,1006.78,,
2011-03-01,,,,1007.59,,
2011-03-02,,,,1007.81,,
2011-03-03,,,,1011.02,,
2011-03-04,,,,1010.28,,
2011-03-05,,,,1010.5,,
2011-03-06,,,,1010.73,,
2011-03-07,,,,1009.9,,
2011-03-08,,,,1012.95,,
