Date,Open,High,Low,Close,Volume,Turnover
2011-01-03,,,,1000.0,,
2011-01-04,,,,997.76,,
2011-01-05,,,,998.78,,
2011-01-06,,,,994.8,,
2011-01-07,,,,993.85,,
2011-01-08,,,,994.08,,
2011-01-09,,,,994.3,,
2011-01-10,,,,992.81,,
2011-01-11,,,,991.68,,
2011-01-12,,,,994.09,,
2011-01-13,,,,996.28,,
2011-01-14,,,,993.23,,
2011-01-15,,,,993.46,,
2011-01-16,,,,993.68,,
2011-01-17,,,,992.02,,
2011-01-18,,,,992.62,,
2011-01-19,,,,992.8,,
2011-01-20,,,,994.87,,
2011-01-21,,,,992.62,,
2011-01-22,,,,992.84,,
2011-01-23,,,,993.07,,
2011-01-24,,,,992.1,,
2011-01-25,,,,996.31,,
2011-01-26,,,,996.53,,
2011-01-27,,,,997.56,,
2011-01-28,,,,998.35,,
2011-01-29,,,,998.57,,
2011-01-30,,,,998.57,,
2011-01-31,,,,998.07,,
2011-02-01,,,,997.27,,
2011-02-02,,,,998.34,,
2011-02-03,,,,996.96,,
2011-02-04,,,,993.78,,
2011-02-05,,,,994.01,,
2011-02-06,,,,994.23,,
2011-02-07,,,,993.72,,
2011-02-08,,,,995.09,,
2011-02-09,,,,996.11,,
2011-02-10,,,,997.63,,
2011-02-11,,,,997.35,,
2011-02-12,,,,997.57,,
2011-02-13,,,,997.8,,
2011-02-14,,,,1001.32,,
2011-02-15,,,,1001.69,,
2011-02-16,,,,1001.91,,
2011-02-17,,,,1003.66,,
2011-02-18,,,,1003.45,,
2011-02-19,,,,1003.68,,
2011-02-20,,,,1003.9,,
2011-02-21,,,,1007.57,,
2011-02-22,,,,1009.23,,
2011-02-23,,,,1007.68,,
2011-02-24,,,,1005.9,,
2011-02-25,,,,1006.22,,
2011-02-26,,,,1006.45,,
2011-02-27,,,,1006.67,,
2011-02-28,,,,1010.69,,
2011-03-01,,,,1011.48,,
2011-03-02,,,,1011.71,,
2011-03-03,,,,1015.15,,
2011-03-04,,,,1013.4,,
2011-03-05,,,,1013.62,,
2011-03-06,,,,1013.84,,
2011-03-07,,,,1012.61,,
2011-03-08,,,,1016.01,,
2011-03-09,,,,1015.63,,
2011-03-10,,,,1016.46,,
2011-03-11,,,,1016.13,,
2011-03-12,,,,1016.35,,
2011-03-13,,,,1016.57,,
2011-03-14,,,,1013.3,,
2011-03-15,,,,1015.0,,
2011-03-16,,,,1015.09,,
2011-03-17,,,,1015.0,,
2011-03-18,,,,1013.69,,
2011-03-19,,,,1013.92,,
2011-03-20,,,,1014.14,,
2011-03-21,,,,1013.31,,
2011-03-22,,,,1014.33,,
2011-03-23,,,,1016.17,,
2011-03-24,,,,1017.94,,
2011-03-25,,,,1021.58,,
2011-03-26,,,,1021.81,,
2011-03-27,,,,1022.03,,
2011-03-28,,,,1022.7,,
2011-03-29,,,,1020.58,,
2011-03-30,,,,1018.48,,
2011-03-31,,,,1017.98,,
2011-04-01,,,,1018.21,,
2011-04-02,,,,1018.43,,
2011-04-03,,,,1018.65,,
2011-04-04,,,,1018.88,,
2011-04-05,,,,1021.53,,
2011-04-06,,,,1021.29,,
2011-04-07,,,,1022.21,,
2011-04-08,,,,1017.5,,
2011-04-09,,,,1017.73,,
2011-04-10,,,,1017.95,,
2011-04-11,,,,1013.65,,
2011-04-12,,,,1013.88,,
2011-04-13,,,,1012.6,,
2011-04-14,,,,1012.82,,
2011-04-15,,,,1010.13,,
2011-04-16,,,,1010.35,,
2011-04-17,,,,1010.58,,
2011-04-18,,,,1010.39,,
2011-04-19,,,,1011.99,,
2011-04-20,,,,1010.29,,
2011-04-21,,,,1011.97,,
2011-04-22,,,,1012.2,,
2011-04-23,,,,1012.42,,
2011-04-24,,,,1012.65,,
2011-04-25,,,,1009.84,,
2011-04-26,,,,1011.37,,
2011-04-27,,,,1011.35,,
2011-04-28,,,,1010.39,,
2011-04-29,,,,1009.01,,
2011-04-30,,,,1009.24,,
2011-05-01,,,,1009.47,,
2011-05-02,,,,1008.91,,
2011-05-03,,,,1003.31,,
2011-05-04,,,,999.14,,
2011-05-05,,,,999.41,,
2011-05-06,,,,1004.67,,
2011-05-07,,,,1004.9,,
2011-05-08,,,,1005.13,,
2011-05-09,,,,1000.87,,
2011-05-10,,,,1001.41,,
2011-05-11,,,,1001.48,,
2011-05-12,,,,1007.86,,
2011-05-13,,,,1003.62,,
2011-05-14,,,,1003.85,,
2011-05-15,,,,1004.08,,
2011-05-16,,,,1002.67,,
2011-05-17,,,,1002.9,,
2011-05-18,,,,1002.06,,
2011-05-19,,,,1001.0,,
2011-05-20,,,,1000.28,,
2011-05-21,,,,1000.51,,
2011-05-22,,,,1000.74,,
2011-05-23,,,,1004.33,,
2011-05-24,,,,1002.76,,
2011-05-25,,,,1003.1,,
2011-05-26,,,,1000.91,,
2011-05-27,,,,997.68,,
2011-05-28,,,,997.91,,
2011-05-29,,,,998.14,,
2011-05-30,,,,999.16,,
2011-05-31,,,,1001.17,,
2011-06-01,,,,1005.17,,
2011-06-02,,,,1007.91,,
2011-06-03,,,,1010.48,,
2011-06-04,,,,1010.71,,
2011-06-05,,,,1010.94,,
2011-06-06,,,,1013.08,,
2011-06-07,,,,1011.34,,
2011-06-08,,,,1014.17,,
2011-07-10,,,,1013.45,,
2011-07-11,,,,1015.79,,
2011-07-12,,,,1019.98,,
2011-07-13,,,,1018.34,,
2011-07-14,,,,1022.44,,
2011-07-15,,,,1020.92,,
2011-07-16,,,,1021.15,,
2011-07-17,,,,1021.38,,
2011-07-18,,,,1022.65,,
2011-07-19,,,,1022.57,,
2011-07-20,,,,1021.54,,
2011-07-21,,,,1021.78,,
2011-07-22,,,,1018.77,,
2011-07-23,,,,1019.0,,
2011-07-24,,,,1019.24,,
2011-07-25,,,,1020.65,,
2011-07-26,,,,1012.07,,
2011-07-27,,,,1011.29,,
2011-07-28,,,,1011.34,,
2011-07-29,,,,1011.91,,
2011-07-30,,,,1011.91,,
2011-07-31,,,,1012.14,,
2011-08-01,,,,1011.81,,
2011-08-02,,,,1013.27,,
2011-08-03,,,,1014.27,,
2011-08-04,,,,1015.62,,
2011-08-05,,,,1023.38,,
2011-08-06,,,,1023.61,,
2011-08-07,,,,1023.85,,
2011-08-08,,,,1026.93,,
2011-08-09,,,,1028.62,,
2011-08-10,,,,1031.34,,
2011-08-11,,,,1030.47,,
2011-08-12,,,,1024.51,,
2011-08-13,,,,1024.75,,
2011-08-14,,,,1024.98,,
2011-08-15,,,,1025.22,,
2011-08-16,,,,1026.49,,
2011-08-17,,,,1025.26,,
2011-08-18,,,,1028.99,,
2011-08-19,,,,1029.22,,
2011-08-20,,,,1029.46,,
2011-08-21,,,,1029.69,,
2011-08-22,,,,1029.61,,
2011-08-23,,,,1030.61,,
2011-08-24,,,,1033.96,,
2011-08-25,,,,1032.3,,
2011-08-26,,,,1029.51,,
2011-08-27,,,,1029.74,,
2011-08-28,,,,1029.98,,
2011-08-29,,,,1027.58,,
2011-08-30,,,,1027.84,,
2011-08-31,,,,1028.08,,
2011-09-01,,,,1028.32,,
2011-09-02,,,,1026.95,,
2011-09-03,,,,1027.19,,
2011-09-04,,,,1027.42,,
2011-09-05,,,,1031.39,,
2011-09-06,,,,1029.71,,
2011-09-07,,,,1030.58,,
2011-09-08,,,,1031.7,,
2011-09-09,,,,1031.18,,
2011-09-10,,,,1031.42,,
2011-09-11,,,,1031.66,,
2011-09-12,,,,1032.26,,
2011-09-13,,,,1031.14,,
2011-09-14,,,,1030.53,,
2011-09-15,,,,1030.72,,
2011-09-16,,,,1031.19,,
2011-09-17,,,,1031.43,,
2011-09-18,,,,1031.67,,
2011-09-19,,,,1035.18,,
2011-09-20,,,,1032.68,,
2011-09-21,,,,1033.4,,
2011-09-22,,,,1035.63,,
2011-09-23,,,,1036.1,,
2011-09-24,,,,1036.34,,
2011-09-25,,,,1036.58,,
2011-09-26,,,,1036.9,,
2011-09-27,,,,1037.41,,
2011-09-28,,,,1037.01,,
2011-09-29,,,,1030.14,,
2011-09-30,,,,1030.38,,
2011-10-01,,,,1030.62,,
2011-10-02,,,,1030.86,,
2011-10-03,,,,1025.67,,
2011-10-04,,,,1024.34,,
2011-10-05,,,,1020.79,,
2011-10-06,,,,1021.04,,
2011-10-07,,,,1014.4,,
2011-10-08,,,,1014.64,,
2011-10-09,,,,1014.88,,
2011-10-10,,,,1011.43,,
2011-10-11,,,,1015.55,,
2011-10-12,,,,1013.1,,
2011-10-13,,,,1015.06,,
2011-10-14,,,,1011.23,,
2011-10-15,,,,1011.48,,
2011-10-16,,,,1011.72,,
2011-10-17,,,,1012.62,,
2011-11-18,,,,1007.06,,
2011-11-19,,,,1007.3,,
2011-11-20,,,,1007.55,,
2011-11-21,,,,1009.18,,
2011-11-22,,,,1008.57,,
2011-11-23,,,,1009.6,,
2011-11-24,,,,1010.75,,
2011-11-25,,,,1009.82,,
2011-11-26,,,,1010.06,,
2011-11-27,,,,1010.31,,
2011-11-28,,,,1010.61,,
2011-11-29,,,,1012.31,,
2011-11-30,,,,1020.41,,
2011-12-01,,,,1023.4,,
2011-12-02,,,,1026.7,,
2011-12-03,,,,1026.95,,
2011-12-04,,,,1027.19,,
2011-12-05,,,,1031.86,,
2011-12-06,,,,1032.1,,
2011-12-07,,,,1032.14,,
2011-12-08,,,,1037.18,,
2011-12-09,,,,1037.51,,
2011-12-10,,,,1037.76,,
2011-12-11,,,,1038.0,,
2011-12-12,,,,1043.42,,
2011-12-13,,,,1046.57,,
2011-12-14,,,,1040.82,,
2011-12-15,,,,1041.26,,
2011-12-16,,,,1050.27,,
2011-12-17,,,,1050.52,,
2011-12-18,,,,1050.76,,
2011-12-19,,,,1057.02,,
2011-12-20,,,,1062.56,,
2011-12-21,,,,1057.66,,
2011-12-22,,,,1058.36,,
2011-12-23,,,,1055.88,,
2011-12-24,,,,1056.12,,
2011-12-25,,,,1056.37,,
2011-12-26,,,,1048.79,,
2011-12-27,,,,1046.23,,
2011-12-28,,,,1047.14,,
2011-12-29,,,,1042.52,,
2011-12-30,,,,1039.67,,
2011-12-31,,,,1039.92,,
2012-01-01,,,,1040.16,,
2012-01-02,,,,1050.83,,
2012-01-03,,,,1058.05,,
2012-01-04,,,,1057.31,,
2012-01-05,,,,1061.34,,
2012-01-06,,,,1069.26,,
2012-01-07,,,,1069.51,,
2012-01-08,,,,1069.75,,
2012-01-09,,,,1071.67,,
2012-01-10,,,,1068.89,,
2012-01-11,,,,1068.81,,
2012-01-12,,,,1067.56,,
2012-01-13,,,,1073.74,,
2012-01-14,,,,1073.98,,
2012-01-15,,,,1074.22,,
2012-01-16,,,,1073.12,,
2012-01-17,,,,1073.8,,
2012-01-18,,,,1075.85,,
2012-01-19,,,,1077.74,,
2012-01-20,,,,1075.41,,
2012-01-21,,,,1075.65,,
2012-01-22,,,,1075.89,,
2012-01-23,,,,1077.96,,
2012-01-24,,,,1066.46,,
2012-01-25,,,,1068.35,,
2012-01-26,,,,1068.59,,
2012-01-27,,,,1066.17,,
2012-01-28,,,,1066.42,,
2012-01-29,,,,1066.66,,
2012-01-30,,,,1070.71,,
2012-01-31,,,,1072.64,,
2012-02-01,,,,1082.74,,
2012-02-02,,,,1083.37,,
2012-02-03,,,,1082.46,,
2012-02-04,,,,1082.71,,
2012-02-05,,,,1082.95,,
2012-02-06,,,,1080.58,,
2012-02-07,,,,1080.38,,
2012-02-08,,,,1077.39,,
2012-02-09,,,,1074.67,,
2012-02-10,,,,1082.26,,
2012-02-11,,,,1082.5,,
2012-02-12,,,,1082.75,,
2012-02-13,,,,1082.63,,
2012-02-14,,,,1084.65,,
2012-02-15,,,,1085.02,,
2012-02-16,,,,1085.26,,
2012-02-17,,,,1084.95,,
2012-02-18,,,,1085.2,,
2012-02-19,,,,1085.44,,
2012-02-20,,,,1085.69,,
2012-02-21,,,,1085.01,,
2012-02-22,,,,1082.45,,
